file,category,language,zero_inbound_static,runtime_unreached_static,in_duplicate_clone_block
frontend/playwright.config.ts,frontend,typescript/javascript,1,1,0
frontend/plugins/withQuotedReactNativeBundlePhase.js,frontend,typescript/javascript,1,1,0
frontend/react-native-text-override.d.ts,frontend,typescript/javascript,1,1,0
frontend/scripts/generate_brand_assets.py,frontend,python,1,1,0
frontend/scripts/update-ip.js,frontend,typescript/javascript,1,1,0
frontend/src/bootstrap/AppShell.tsx,frontend,typescript/javascript,0,0,0
frontend/src/bootstrap/BootStateViews.tsx,frontend,typescript/javascript,0,0,0
frontend/src/bootstrap/BootStateViews.web.tsx,frontend,typescript/javascript,1,1,0
frontend/src/bootstrap/RootStack.tsx,frontend,typescript/javascript,0,0,0
frontend/src/bootstrap/RootStack.web.tsx,frontend,typescript/javascript,1,1,0
frontend/src/bootstrap/initApp.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/bootstrap/initApp.ts,frontend,typescript/javascript,0,0,0
frontend/src/bootstrap/initAuthAndSettings.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/bootstrap/initAuthAndSettings.ts,frontend,typescript/javascript,0,0,0
frontend/src/bootstrap/initDevTools.ts,frontend,typescript/javascript,0,0,0
frontend/src/bootstrap/initMobileRuntime.ts,frontend,typescript/javascript,0,0,0
frontend/src/bootstrap/withTimeout.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/bootstrap/withTimeout.ts,frontend,typescript/javascript,0,0,0
frontend/src/components/AppLogo.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/DataTable.stories.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/DataTable.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/ErrorBoundary.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ErrorBoundary.web.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/Input.stories.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/ItemVerification.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/LoadingSkeleton.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/LogoutButton.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/LottieAnimation.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/LottieLoading.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/Pagination.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/PullToRefresh.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/RefreshButton.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/SearchAutocomplete.stories.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/SessionTimeoutWarning.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/SwipeableRow.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/SyncStatusBar.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/UpgradeNotification.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/admin/ActiveUsersPanel.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/admin/ChartsPanel.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/admin/ErrorLogsPanel.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/admin/KPICard.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/admin/PerformanceChart.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/admin/QuickStats.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/admin/RecentIssues.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/admin/RoleSelector.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/admin/SystemStatusPanel.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/admin/dashboard/DashboardPanels.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/admin/dashboard/DashboardReportModal.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/admin/dashboard/dashboardWebShared.ts,frontend,typescript/javascript,0,0,0
frontend/src/components/admin/index.ts,frontend,typescript/javascript,0,1,0
frontend/src/components/admin/realtime-dashboard/ColumnSettingsModal.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/admin/realtime-dashboard/ItemDetailsModal.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/admin/realtime-dashboard/RealtimeDashboardSummary.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/admin/realtime-dashboard/RealtimeDashboardTable.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/admin/realtime-dashboard/RealtimeDashboardToolbar.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/admin/realtime-dashboard/RealtimeStatsStrip.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/admin/realtime-dashboard/__tests__/RealtimeDashboardToolbar.test.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/admin/realtime-dashboard/__tests__/realtimeDashboardLive.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/components/admin/realtime-dashboard/realtimeDashboardLive.ts,frontend,typescript/javascript,0,0,0
frontend/src/components/admin/realtime-dashboard/realtimeDashboardShared.ts,frontend,typescript/javascript,0,0,0
frontend/src/components/admin/users/UserFiltersBar.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/admin/users/UserFormModal.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/admin/users/UsersTable.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/admin/users/userManagementShared.ts,frontend,typescript/javascript,0,0,0
frontend/src/components/analytics/AnalyticsDashboard.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/analytics/MetricCard.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/analytics/VarianceChart.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/analytics/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/components/auth/AuthGuard.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/auth/ConnectionStatus.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/auth/PasswordInput.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/auth/PermissionGate.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/auth/PinKeypad.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/auth/RoleLayoutGuard.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/auth/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/components/branding/BrandLogo.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/camera/CameraControls.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/camera/ScanGuideOverlay.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/camera/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/components/charts/BarChart.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/charts/LineChart.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/charts/PieChart.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/charts/SimpleBarChart.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/charts/SimpleLineChart.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/charts/SimplePieChart.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/charts/index.ts,frontend,typescript/javascript,0,1,0
frontend/src/components/common/AccessibilityEnhancer.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/common/ThemeToggle.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/common/VirtualList.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/feedback/AdminCrashScreen.tsx,frontend,typescript/javascript,0,0,1
frontend/src/components/feedback/ErrorState.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/feedback/LoadingSkeleton.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/feedback/LoadingState.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/feedback/NetworkStatusBanner.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/feedback/StaffCrashScreen.tsx,frontend,typescript/javascript,0,0,1
frontend/src/components/feedback/Toast.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/feedback/ToastProvider.tsx,frontend,typescript/javascript,0,0,1
frontend/src/components/feedback/ToastProvider.web.tsx,frontend,typescript/javascript,1,1,1
frontend/src/components/feedback/index.ts,frontend,typescript/javascript,0,1,0
frontend/src/components/filters/FilterPanel.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/filters/SearchInput.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/filters/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/components/forms/DateRangePicker.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/forms/EnhancedButton.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/forms/EnhancedTextInput.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/forms/Input.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/forms/SearchAutocomplete.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/forms/__tests__/SearchAutocomplete.test.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/forms/index.ts,frontend,typescript/javascript,0,1,0
frontend/src/components/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/components/layout/AdminLayout.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/layout/Container.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/layout/Header.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/layout/ResponsiveLayout.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/layout/Screen.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/layout/Section.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/layout/SettingGroup.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/layout/SettingItem.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/layout/StaffLayout.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/layout/SupervisorLayout.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/layout/index.ts,frontend,typescript/javascript,0,1,0
frontend/src/components/modals/BulkEntryModal.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/modals/ImageViewerModal.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/modals/OptionSelectModal.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/modals/PhotoCaptureModal.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/modals/PinEntryModal.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/modals/SearchableSelectModal.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/modals/SerialScannerModal.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/modals/__tests__/PhotoCaptureModal.test.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/modals/__tests__/SerialScannerModal.logic.test.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/modals/__tests__/SerialScannerModal.permission.test.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/modals/__tests__/serialScannerState.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/components/modals/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/components/modals/serialScannerState.ts,frontend,typescript/javascript,0,0,0
frontend/src/components/navigation/AdminSidebar.tsx,frontend,typescript/javascript,0,0,1
frontend/src/components/navigation/AppHeader.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/navigation/BottomNavBar.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/navigation/QuickActions.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/navigation/StaffTabBar.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/navigation/SupervisorSidebar.tsx,frontend,typescript/javascript,0,0,1
frontend/src/components/navigation/__tests__/BottomNavBar.test.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/navigation/adminNavShared.ts,frontend,typescript/javascript,0,0,0
frontend/src/components/navigation/bottomNavShared.ts,frontend,typescript/javascript,0,0,0
frontend/src/components/navigation/index.ts,frontend,typescript/javascript,0,0,0
frontend/src/components/premium/PremiumButton.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/premium/PremiumCard.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/premium/PremiumInput.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/premium/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/components/scan/ActiveSectionHeader.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/scan/BarcodeScanner.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/scan/BatchDetailsModal.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/scan/BatchVariantsSection.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/scan/CameraView.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/scan/CountQuantitySection.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/scan/EvidenceNotesSection.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/scan/FinishRackModal.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/scan/FlexibleDateField.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/scan/ItemDateFieldsSection.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/scan/ItemDetailModals.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/scan/ItemDisplay.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/scan/ItemMrpSection.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/scan/ItemSearch.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/scan/ItemSubmitBar.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/scan/ItemSummarySection.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/scan/LocationInput.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/scan/LocationVerificationSection.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/scan/MRPVariantSelector.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/scan/PhotoCapture.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/scan/QuantityInputForm.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/scan/RackProgressCard.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/scan/ResultOverlay.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/scan/ScanAreaOverlay.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/scan/ScanCameraOverlay.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/scan/ScanFeedback.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/scan/ScanLookupPanel.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/scan/ScanStatsCard.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/scan/SectionFocusConfig.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/scan/SerialEntriesSection.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/scan/SerialEntryCard.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/scan/SerialNumberEntry.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/scan/SerializedItemSection.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/scan/SessionStartModal.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/scan/VarianceReasonModal.tsx,frontend,typescript/javascript,0,1,0
frontend/src/components/scan/__tests__/LocationVerificationSection.test.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/scan/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/components/session/BulkActionBar.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/settings/ChangePasswordModal.tsx,frontend,typescript/javascript,0,0,1
frontend/src/components/settings/ChangePinModal.tsx,frontend,typescript/javascript,0,0,1
frontend/src/components/settings/FontSizeSlider.tsx,frontend,typescript/javascript,0,0,1
frontend/src/components/settings/FontStylePicker.tsx,frontend,typescript/javascript,0,0,1
frontend/src/components/settings/SettingsSyncStatus.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/settings/UserSettingsSections.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/settings/__tests__/UserSettingsSections.test.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/settings/index.ts,frontend,typescript/javascript,0,0,0
frontend/src/components/staff/RecentScans.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/suggestions/SmartSuggestionsPanel.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/supervisor/RecountAssignmentModal.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/supervisor/dashboard/CreateSessionModal.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/supervisor/dashboard/SupervisorActivitySection.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/supervisor/dashboard/SupervisorOverviewCard.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/supervisor/dashboard/SupervisorRecentSessionsSection.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/supervisor/dashboard/SupervisorStatsSection.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/supervisor/dashboard/supervisorDashboardShared.ts,frontend,typescript/javascript,0,0,0
frontend/src/components/supervisor/offlineQueueFeedback.ts,frontend,typescript/javascript,0,0,0
frontend/src/components/sync/ConflictResolutionModal.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/ui/Accordion.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/ActivityFeedItem.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/AdminResponsiveGrid.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/AnimatedCard.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/AnimatedCounter.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/AnimatedInput.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/AnimatedListItem.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/AnimatedPressable.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/AppearanceSettings.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/AuroraBackground.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/Avatar.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/Badge.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/BottomSheet.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/Checkbox.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/Chip.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/ConfirmModal.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/EmptyState.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/EnhancedBottomSheet.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/EnhancedButton.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/EnhancedInput.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/FadeIn.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/FloatingActionButton.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/FloatingScanButton.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/GlassCard.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/InlineAlert.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/LiveIndicator.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/LoadingSpinner.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/Modal.stories.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/ui/Modal.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/ModernButton.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/ModernCard.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/ModernHeader.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/ModernInput.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/MultiSelectList.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/MyPressable.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/OnlineStatus.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/ParticleField.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/PatternBackground.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/PremiumHeader.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/ProgressBar.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/ProgressRing.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/QuantityStepper.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/QuickStatCard.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/Radio.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/ResponsiveText.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/RippleButton.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/SafeView.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/ScanFeedback.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/ScreenContainer.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/ScreenHeader.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/Separator.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/SessionCard.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/Shimmer.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/Skeleton.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/SkeletonList.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/SpeedDialMenu.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/StatsCard.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/StatusBadge.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/StickyFooter.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/SuccessFeedback.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/SwipeCard.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/Switch.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/SyncStatusPill.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/Tabs.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/ThemePicker.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/ThemedScreen.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/Toast.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/TouchableFeedback.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/UnifiedText.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/UnifiedView.tsx,frontend,typescript/javascript,0,0,0
frontend/src/components/ui/__tests__/AnimatedPressable.test.tsx,frontend,typescript/javascript,1,1,0
frontend/src/components/ui/index.ts,frontend,typescript/javascript,0,0,0
frontend/src/config/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/config/location.ts,frontend,typescript/javascript,0,1,0
frontend/src/config/scannerConfig.ts,frontend,typescript/javascript,0,1,0
frontend/src/constants/__tests__/roleFeatureFlags.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/constants/config.ts,frontend,typescript/javascript,0,0,0
frontend/src/constants/flags.ts,frontend,typescript/javascript,0,0,0
frontend/src/constants/fontAssets.native.ts,frontend,typescript/javascript,1,1,0
frontend/src/constants/fontAssets.ts,frontend,typescript/javascript,0,0,0
frontend/src/constants/fontAssets.web.ts,frontend,typescript/javascript,1,1,0
frontend/src/constants/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/constants/permissions.ts,frontend,typescript/javascript,0,0,0
frontend/src/constants/roleFeatureFlags.ts,frontend,typescript/javascript,0,0,0
frontend/src/constants/scanConstants.ts,frontend,typescript/javascript,0,1,0
frontend/src/context/ThemeContext.tsx,frontend,typescript/javascript,0,0,0
frontend/src/db/localDb.ts,frontend,typescript/javascript,0,0,0
frontend/src/domains/auth/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/domains/auth/services.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/auth/types.ts,frontend,typescript/javascript,0,0,1
frontend/src/domains/inventory/components/ItemFilters.tsx,frontend,typescript/javascript,0,0,0
frontend/src/domains/inventory/hooks.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/inventory/hooks/__tests__/offlineInventoryHooks.test.tsx,frontend,typescript/javascript,1,1,0
frontend/src/domains/inventory/hooks/scan/__tests__/errorMessages.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/domains/inventory/hooks/scan/__tests__/useDeferredItemSubmission.itemName.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/domains/inventory/hooks/scan/__tests__/useDeferredItemSubmission.photoProofs.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/domains/inventory/hooks/scan/__tests__/useItemDraftAutosave.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/domains/inventory/hooks/scan/__tests__/useItemEvidenceState.test.tsx,frontend,typescript/javascript,1,1,0
frontend/src/domains/inventory/hooks/scan/__tests__/useItemSubmission.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/domains/inventory/hooks/scan/errorMessages.ts,frontend,typescript/javascript,0,0,0
frontend/src/domains/inventory/hooks/scan/index.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/inventory/hooks/scan/submissionPayload.ts,frontend,typescript/javascript,0,0,0
frontend/src/domains/inventory/hooks/scan/useBatchManagement.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/inventory/hooks/scan/useDeferredItemSubmission.ts,frontend,typescript/javascript,0,0,0
frontend/src/domains/inventory/hooks/scan/useFlexibleDateField.ts,frontend,typescript/javascript,0,0,0
frontend/src/domains/inventory/hooks/scan/useItemDetailData.ts,frontend,typescript/javascript,0,0,0
frontend/src/domains/inventory/hooks/scan/useItemDraftAutosave.ts,frontend,typescript/javascript,0,0,0
frontend/src/domains/inventory/hooks/scan/useItemEvidenceState.ts,frontend,typescript/javascript,0,0,0
frontend/src/domains/inventory/hooks/scan/useItemForm.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/inventory/hooks/scan/useItemMetadataState.ts,frontend,typescript/javascript,0,0,0
frontend/src/domains/inventory/hooks/scan/useItemState.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/inventory/hooks/scan/useItemSubmission.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/inventory/hooks/scan/usePhotoState.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/inventory/hooks/scan/useQuantityCountManager.ts,frontend,typescript/javascript,0,0,0
frontend/src/domains/inventory/hooks/scan/useScanState.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/inventory/hooks/scan/useSerialEntryManager.ts,frontend,typescript/javascript,0,0,0
frontend/src/domains/inventory/hooks/scan/useWorkflowState.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/inventory/hooks/useItemByBarcodeQuery.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/inventory/hooks/useOptimizedSearch.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/inventory/hooks/useSearchItemsQuery.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/inventory/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/domains/inventory/services.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/inventory/services/__tests__/itemVerificationApi.export.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/domains/inventory/services/itemVerificationApi.ts,frontend,typescript/javascript,0,0,0
frontend/src/domains/inventory/services/scanDeduplicationService.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/inventory/services/smartSuggestionsService.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/inventory/types.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/reports/index.ts,frontend,typescript/javascript,1,1,0
